,113309,3347,93712,107321,88109,40640,120333,3350,3190,52757,73320,119476,92879,105628,61375,118047,24349,118605,117567,64670
e_1,0.05263157894736842,0.0,0.0,0.0,0.10526315789473684,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,1.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0
e_2,1.0,0.010526315789473684,0.021052631578947368,0.021052631578947368,1.0,0.010526315789473684,0.0,0.031578947368421054,0.042105263157894736,0.031578947368421054,0.0,0.021052631578947368,0.010526315789473684,1.0,1.0,0.0,0.042105263157894736,0.021052631578947368,1.0,0.042105263157894736
e_3,0.013157894736842105,0.013157894736842105,0.013157894736842105,0.0,0.09210526315789473,0.0,0.0,1.0,1.0,0.0,0.0,0.013157894736842105,0.02631578947368421,0.013157894736842105,0.02631578947368421,0.0,0.06578947368421052,0.013157894736842105,1.0,1.0
e_4,1.0,0.013157894736842105,0.05263157894736842,1.0,0.039473684210526314,0.0,0.013157894736842105,0.0,0.02631578947368421,1.0,0.0,0.039473684210526314,0.02631578947368421,0.02631578947368421,0.013157894736842105,0.013157894736842105,1.0,0.013157894736842105,0.02631578947368421,0.02631578947368421
e_5,0.039473684210526314,0.013157894736842105,1.0,0.02631578947368421,1.0,0.0,0.0,0.02631578947368421,0.05263157894736842,0.039473684210526314,0.0,1.0,0.02631578947368421,0.013157894736842105,0.02631578947368421,0.013157894736842105,0.05263157894736842,0.0,0.05263157894736842,1.0
e_6,0.10526315789473684,0.0,0.05263157894736842,1.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0
e_7,1.0,0.0,1.0,1.0,0.031578947368421054,0.0,0.010526315789473684,0.0,0.0,1.0,0.0,1.0,0.0,0.021052631578947368,0.010526315789473684,0.021052631578947368,0.031578947368421054,0.010526315789473684,0.010526315789473684,0.021052631578947368
e_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_10,0.031578947368421054,0.031578947368421054,0.021052631578947368,0.010526315789473684,1.0,0.0,0.0,0.042105263157894736,1.0,0.010526315789473684,0.0,0.021052631578947368,0.05263157894736842,0.021052631578947368,0.031578947368421054,0.0,1.0,0.0,1.0,1.0
e_11,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.02631578947368421,0.0,0.02631578947368421,0.0,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.0,0.0
e_12,0.017543859649122806,0.0,0.0,0.0,0.03508771929824561,1.0,0.0,0.03508771929824561,0.0,0.017543859649122806,0.0,0.0,0.0,0.03508771929824561,1.0,0.0,0.0,1.0,0.017543859649122806,0.0
e_13,0.05263157894736842,0.0,0.03508771929824561,0.03508771929824561,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.0,1.0,0.0,0.017543859649122806,0.0,1.0,0.03508771929824561,0.017543859649122806,0.017543859649122806,1.0,0.017543859649122806,0.0
e_14,0.0,0.0,0.0,0.0,0.02631578947368421,0.02631578947368421,0.0,1.0,0.02631578947368421,0.02631578947368421,0.0,0.0,0.0,0.02631578947368421,0.05263157894736842,0.0,0.0,1.0,0.02631578947368421,0.02631578947368421
e_15,0.017543859649122806,0.03508771929824561,0.017543859649122806,0.017543859649122806,0.08771929824561403,0.0,0.0,0.017543859649122806,0.08771929824561403,0.017543859649122806,0.0,0.017543859649122806,1.0,0.0,0.0,0.0,1.0,0.0,0.05263157894736842,1.0
e_16,0.05263157894736842,0.0,1.0,0.05263157894736842,0.017543859649122806,0.0,0.017543859649122806,0.0,0.0,1.0,0.0,0.05263157894736842,0.0,0.017543859649122806,0.0,1.0,0.017543859649122806,0.017543859649122806,0.0,0.017543859649122806
e_17,0.03508771929824561,0.017543859649122806,0.017543859649122806,0.0,1.0,0.017543859649122806,0.0,1.0,0.05263157894736842,0.0,0.0,0.017543859649122806,0.017543859649122806,0.03508771929824561,1.0,0.0,0.03508771929824561,0.03508771929824561,0.07017543859649122,0.05263157894736842
e_18,0.05263157894736842,0.0,0.0,0.0,0.10526315789473684,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,1.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0
e_19,0.021052631578947368,1.0,0.010526315789473684,0.010526315789473684,1.0,0.0,0.0,0.021052631578947368,1.0,0.010526315789473684,0.0,0.010526315789473684,1.0,0.010526315789473684,0.021052631578947368,0.0,1.0,0.0,0.05263157894736842,0.07368421052631578
e_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
