,122524,113309,118725,78845,3347,108855,93712,15050,107321,11734,88109,40640,120333,103081,124010,121352,104356,122572,89666,54690,3350,3190,52757,17226,117016,136020,73320,45337,84355,119476,92879,135310,132426,60249,13972,122806,9608,105628,61375,99522,120336,120843,118047,24349,116600,118605,117567,135218,122526,64670
e_1,0.0,0.034482758620689655,0.0,0.10344827586206896,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.10344827586206896,0.034482758620689655,0.0,0.0,0.034482758620689655,0.0,0.034482758620689655,0.034482758620689655,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.034482758620689655,1.0,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0.0,0.06896551724137931,0.034482758620689655,0.0,0.0,0.0
e_2,0.0049261083743842365,1.0,0.0,1.0,0.0049261083743842365,0.009852216748768473,0.019704433497536946,0.0,0.014778325123152709,0.0,1.0,0.014778325123152709,0.0,0.009852216748768473,0.009852216748768473,0.009852216748768473,0.019704433497536946,0.0049261083743842365,0.0,0.0049261083743842365,0.019704433497536946,0.019704433497536946,0.019704433497536946,0.009852216748768473,0.009852216748768473,0.009852216748768473,0.0,0.0,0.0049261083743842365,0.034482758620689655,0.0049261083743842365,0.0,0.0049261083743842365,0.0,0.0049261083743842365,0.0,0.0049261083743842365,1.0,1.0,0.024630541871921183,1.0,0.0,0.0,0.019704433497536946,0.0,0.029556650246305417,1.0,0.019704433497536946,0.0,0.029556650246305417
e_3,0.006896551724137931,0.006896551724137931,0.0,0.006896551724137931,0.006896551724137931,0.013793103448275862,0.006896551724137931,0.0,0.0,0.0,0.04827586206896552,0.0,0.0,0.006896551724137931,0.006896551724137931,0.006896551724137931,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.006896551724137931,0.027586206896551724,0.0,0.0,0.0,0.006896551724137931,0.013793103448275862,0.0,0.0,0.0,0.020689655172413793,0.0,0.006896551724137931,0.006896551724137931,0.013793103448275862,0.0,0.013793103448275862,0.0,0.0,0.034482758620689655,0.0,0.034482758620689655,1.0,0.006896551724137931,0.0,1.0
e_4,0.0,1.0,0.0,0.028735632183908046,0.005747126436781609,0.005747126436781609,0.022988505747126436,0.0,1.0,0.0,0.028735632183908046,0.011494252873563218,0.005747126436781609,0.0,0.0,0.0,1.0,0.0,0.005747126436781609,0.0,0.0,0.011494252873563218,1.0,0.005747126436781609,0.0,0.011494252873563218,0.0,0.005747126436781609,1.0,0.022988505747126436,0.011494252873563218,0.0,0.005747126436781609,0.0,0.0,0.0,0.005747126436781609,0.011494252873563218,0.011494252873563218,0.028735632183908046,0.005747126436781609,0.0,0.005747126436781609,1.0,0.0,0.011494252873563218,0.011494252873563218,0.005747126436781609,0.0,0.011494252873563218
e_5,0.0,0.02586206896551724,0.0,0.02586206896551724,0.004310344827586207,0.008620689655172414,1.0,0.0,0.008620689655172414,0.0,1.0,0.008620689655172414,0.0,1.0,0.004310344827586207,1.0,0.008620689655172414,0.0,0.0,0.004310344827586207,0.01293103448275862,0.017241379310344827,0.01293103448275862,0.008620689655172414,0.0,0.01293103448275862,0.0,0.0,0.0,1.0,0.008620689655172414,0.0,0.0,0.0,0.004310344827586207,0.0,0.004310344827586207,0.008620689655172414,0.021551724137931036,0.021551724137931036,1.0,0.0,0.008620689655172414,0.017241379310344827,0.0,0.01293103448275862,0.02586206896551724,1.0,0.0,1.0
e_6,0.0,0.06896551724137931,0.0,0.034482758620689655,0.0,0.0,0.034482758620689655,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0
e_7,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.03940886699507389,0.009852216748768473,0.0049261083743842365,0.009852216748768473,0.0,0.009852216748768473,0.029556650246305417,0.0,0.0049261083743842365,0.0,0.0,0.0,1.0,0.0049261083743842365,0.0,0.0,0.0,0.0049261083743842365,0.014778325123152709,1.0,0.0,0.0,0.0049261083743842365,0.0,0.0,0.0,0.0,0.014778325123152709,0.029556650246305417,1.0,0.019704433497536946,0.0,0.014778325123152709,0.014778325123152709,0.0,0.019704433497536946,0.009852216748768473,0.014778325123152709,0.0,0.009852216748768473
e_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.0,0.017241379310344827
e_9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,1.0,0.0
