,122524,113309,118725,78845,3347,108855,93712,15050,107321,11734,88109,40640,120333,103081,124010,121352,104356,122572,89666,54690,3350,3190,52757,17226,117016,136020,73320,45337,84355,119476,92879,135310,132426,60249,13972,122806,9608,105628,61375,99522,120336,120843,118047,24349,116600,118605,117567,135218,122526,64670
e_1,0.0,0.02040816326530612,0.0,0.061224489795918366,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.061224489795918366,0.02040816326530612,0.0,0.0,0.02040816326530612,0.0,0.02040816326530612,0.02040816326530612,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.02040816326530612,1.0,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.0,0.04081632653061224,0.02040816326530612,0.0,0.0,0.0
e_2,0.0029154518950437317,1.0,0.0,1.0,0.0029154518950437317,0.0058309037900874635,0.011661807580174927,0.0,0.014577259475218658,0.0,1.0,0.011661807580174927,0.0058309037900874635,0.014577259475218658,0.0058309037900874635,0.0058309037900874635,0.011661807580174927,0.0029154518950437317,0.0029154518950437317,0.0029154518950437317,0.014577259475218658,0.011661807580174927,0.01749271137026239,0.0058309037900874635,0.0058309037900874635,0.0058309037900874635,0.0,0.0,0.008746355685131196,0.02040816326530612,0.0029154518950437317,0.008746355685131196,0.0029154518950437317,0.0029154518950437317,0.0029154518950437317,0.0,0.0058309037900874635,1.0,1.0,0.014577259475218658,1.0,0.0,0.0,0.011661807580174927,0.0,0.01749271137026239,1.0,0.011661807580174927,0.0,0.01749271137026239
e_3,0.004081632653061225,0.004081632653061225,0.0,0.004081632653061225,0.004081632653061225,0.012244897959183673,0.004081632653061225,0.004081632653061225,0.0,0.0,0.02857142857142857,0.004081632653061225,0.0,0.004081632653061225,0.004081632653061225,0.004081632653061225,0.0,0.0,0.004081632653061225,1.0,1.0,1.0,0.004081632653061225,0.0,0.004081632653061225,0.0163265306122449,0.0,0.0,0.004081632653061225,0.004081632653061225,0.00816326530612245,0.0,0.004081632653061225,0.004081632653061225,0.0163265306122449,0.0,0.00816326530612245,0.00816326530612245,0.00816326530612245,0.0,0.00816326530612245,0.0,0.0,0.02040816326530612,0.0,0.02040816326530612,1.0,0.004081632653061225,0.0,1.0
e_4,0.0,1.0,0.003401360544217687,0.017006802721088437,0.013605442176870748,0.006802721088435374,0.017006802721088437,0.0,1.0,0.003401360544217687,0.02040816326530612,0.013605442176870748,0.013605442176870748,0.003401360544217687,0.0,0.0,1.0,0.0,0.006802721088435374,0.0,0.003401360544217687,0.006802721088435374,1.0,0.003401360544217687,0.0,0.006802721088435374,0.003401360544217687,0.003401360544217687,1.0,0.013605442176870748,0.01020408163265306,0.003401360544217687,0.003401360544217687,0.0,0.0,0.0,0.006802721088435374,0.023809523809523808,0.006802721088435374,0.017006802721088437,0.006802721088435374,0.0,0.003401360544217687,1.0,0.006802721088435374,0.006802721088435374,0.01020408163265306,0.003401360544217687,0.006802721088435374,0.006802721088435374
e_5,0.0,0.02295918367346939,0.002551020408163265,0.015306122448979591,0.00510204081632653,0.007653061224489796,1.0,0.0,0.00510204081632653,0.0,1.0,0.00510204081632653,0.0,1.0,0.002551020408163265,1.0,0.00510204081632653,0.0,0.0,0.002551020408163265,0.007653061224489796,0.01020408163265306,0.01020408163265306,0.00510204081632653,0.0,0.007653061224489796,0.0,0.0,0.0,1.0,0.00510204081632653,0.007653061224489796,0.0,0.002551020408163265,0.002551020408163265,0.0,0.002551020408163265,0.00510204081632653,0.012755102040816327,0.012755102040816327,1.0,0.0,0.00510204081632653,0.01020408163265306,0.0,0.007653061224489796,0.015306122448979591,1.0,0.0,1.0
e_6,0.0,0.061224489795918366,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.0,0.0
e_7,0.0,1.0,0.0058309037900874635,1.0,0.011661807580174927,0.0029154518950437317,1.0,0.0,1.0,0.0029154518950437317,0.026239067055393587,0.008746355685131196,0.008746355685131196,0.008746355685131196,0.0,0.0058309037900874635,0.01749271137026239,0.0,0.0058309037900874635,0.0,0.0029154518950437317,0.0,1.0,0.0029154518950437317,0.0,0.0,0.0029154518950437317,0.0029154518950437317,0.014577259475218658,1.0,0.0029154518950437317,0.0029154518950437317,0.0029154518950437317,0.0,0.0,0.0,0.0,0.02040816326530612,0.01749271137026239,1.0,0.014577259475218658,0.0,0.008746355685131196,0.008746355685131196,0.0058309037900874635,0.011661807580174927,0.0058309037900874635,0.008746355685131196,0.0029154518950437317,0.0058309037900874635
e_8,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.01020408163265306,0.0,1.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.01020408163265306,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.01020408163265306,0.0,0.0,0.01020408163265306
e_9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.01020408163265306,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,1.0,0.0
