FirmaID,52757,88109,64670,3350,120333,105628,118605,117567,61375,24349,73320,107321,113309,3347,92879,93712,40640,119476,118047,3190,17226,54690,78845,60249,122524,122806,84355,135310,121352,45337,11734,116600,132426,103081,99522,15050,13972,108855,9608,122572,135218,104356,124010,136020,118725,122526,117016,89666,120843,120336
2027,0,259270,500,0,0,0,0,1200,0,19600,0,0,0,0,0,0,0,0,0,331835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0
897,1412642,0,0,0,165000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134760,0,0,1148988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,0,0,0,0,0,0,17850,0,1200,0,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,7500,0,0,0,0,0,0,1300,0,0,0
9975,44000,0,0,0,0,4500,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3008,0,0,0,16000,0,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2537,0,0,24000,0,0,0,0,0,0,1508500,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,2500,0,0,0,0,0,0
2842,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371450,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6885,0,1600,0,18000,0,0,0,0,35905599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2780,0,0,0,0,2980,0,0,0,0,0,0,0
5336,0,0,0,0,0,0,0,0,11500500,0,0,0,0,0,0,0,0,0,0,0,0,0,20500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6372,0,22350,0,0,0,0,0,0,0,16500,0,0,0,36600,5000,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3821500,0,0,0,0,0,0,0,0,0,0,0
9206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9151,0,1000,0,0,0,0,2000,0,13500,0,0,0,0,0,0,0,0,3000,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
7094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,0
