,3,8,4,2,5,10,1,7,9,6
e_1,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,0.1111111111111111
e_2,0.1111111111111111,1.0,0.027777777777777776,1.0,0.0,0.05555555555555555,0.0,0.0,1.0,1.0
e_3,1.0,1.0,1.0,0.14814814814814814,0.0,0.07407407407407407,0.0,0.0,0.037037037037037035,0.037037037037037035
e_4,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.0,1.0,1.0,0.0,0.0,0.0
e_5,1.0,0.2222222222222222,0.05555555555555555,1.0,0.0,0.1111111111111111,0.0,0.0,0.05555555555555555,0.05555555555555555
e_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_7,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,1.0,0.0,0.0,0.0
e_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_10,1.0,1.0,0.05555555555555555,1.0,0.0,1.0,0.027777777777777776,0.0,0.05555555555555555,0.05555555555555555
