,3,8,4,2,5,10,1,7,9,6
e_1,1,1,0,1,0,1,1,0,1,1
e_2,1,1,0,1,0,1,1,0,1,1
e_3,1,1,1,1,0,1,1,0,1,1
e_4,1,1,0,1,0,1,1,0,1,1
e_5,1,1,0,1,0,1,1,0,1,1
e_6,0,0,0,0,0,0,0,0,0,0
e_7,1,1,0,1,0,1,1,0,1,1
e_8,0,0,0,0,0,0,0,0,0,0
e_9,0,0,0,0,0,0,0,0,0,0
e_10,1,1,0,1,0,1,1,0,1,1
